category,video
adult+female+speaking,yt-3U2iDPujBOo_201
adult+female+speaking,yt-3Z3h2JbQ3MM_69
adult+female+speaking,yt-3altLq8GBSg_1848
adult+female+speaking,yt-3icoSeGqQtY_51
adult+female+speaking,yt-3injCU-gbsc_2
adult+female+speaking,yt-3kqxSwTIMbM_45
adult+female+speaking,yt-3n5t8lgJNlw_117
adult+female+speaking,yt-3niMh6vCuws_65
adult+female+speaking,yt-3niMh6vCuws_91
adult+female+speaking,yt-3tYVV18ZgSI_10
adult+female+speaking,yt-4-8AlriF908_189
adult+female+speaking,yt-4082PP68aJM_201
adult+female+speaking,yt-43N7Sj5F0hQ_723
adult+female+speaking,yt-43uTBB574g4_36
adult+female+speaking,yt-47AC9iNEusk_11
adult+female+speaking,yt-4AzZLrp2e_I_6
adult+female+speaking,yt-4DzxKTMOpp8_529
adult+female+speaking,yt-4HRUEqyZ7p8_32
adult+female+speaking,yt-4JxYuRHMW5o_316
adult+female+speaking,yt-4LH73xh5IgQ_116
adult+female+speaking,yt-4LH73xh5IgQ_171
adult+female+speaking,yt-4LH73xh5IgQ_89
adult+female+speaking,yt-4RvOBnpfLek_139
adult+female+speaking,yt-4VQFvXkz-oQ_14
adult+female+speaking,yt-4WJtBaBXFlo_17
adult+female+speaking,yt-4WJtBaBXFlo_2
adult+female+speaking,yt-4WJtBaBXFlo_31
adult+female+speaking,yt-4WJtBaBXFlo_4
adult+female+speaking,yt-4Z9Ngm6o9jI_46
adult+female+speaking,yt-4ZR71M3fRmI_28
adult+female+speaking,yt-4ZR71M3fRmI_307
adult+female+speaking,yt-4ZR71M3fRmI_416
adult+female+speaking,yt-4ZR71M3fRmI_448
adult+female+speaking,yt-4faZx2TWsL4_455
adult+female+speaking,yt-4qNNJhQ3tC0_32
adult+female+speaking,yt-4wBcDat_Wmg_170
adult+female+speaking,yt-4xio4mOXu3Y_155
adult+female+speaking,yt-4xio4mOXu3Y_38
adult+female+speaking,yt-4xio4mOXu3Y_50
adult+female+speaking,yt-5-a8QXUAe2g_1195
adult+female+speaking,yt-5-a8QXUAe2g_1498
adult+female+speaking,yt-5-a8QXUAe2g_948
adult+female+speaking,yt-53i2oo8nt1M_1548
adult+female+speaking,yt-53i2oo8nt1M_631
adult+female+speaking,yt-58Quv42iE68_9
adult+female+speaking,yt-5EDYGP4q66A_10
adult+female+speaking,yt-5KTJo-hHYh8_116
adult+female+speaking,yt-5NHeFgaVWs8_169
adult+female+speaking,yt-5NHeFgaVWs8_180
adult+female+speaking,yt-5NHeFgaVWs8_245
adult+female+speaking,yt-5Od4ERsw8rA_85
adult+female+speaking,yt-5QPkuKAoG4I_824
adult+female+speaking,yt-5SFVIKWAzYI_14
adult+female+speaking,yt-5WDXZLq4CYo_6
adult+female+speaking,yt-5ZRflz-93JA_85
adult+female+speaking,yt-5Z_zWIVRIWk_49
adult+female+speaking,yt-5e1VZP6DRGQ_369
adult+female+speaking,yt-5eLELOBuT-Q_68
adult+female+speaking,yt-5ryIGb_Kz54_15
adult+female+speaking,yt-5tr6WWJWXfE_12
adult+female+speaking,yt-5wJFhV_tQx0_4
adult+female+speaking,yt-5yHHfYOGumI_2733
adult+female+speaking,yt-6-WNC6mNxbY_75
adult+female+speaking,yt-60BUEHgqRNQ_203
adult+female+speaking,yt-60IphQvWSfk_21
adult+female+speaking,yt-61cBOjnyaDA_17
adult+female+speaking,yt-68LigKDX_W8_168
adult+female+speaking,yt-6DCSXKay-vI_176
adult+female+speaking,yt-6DrNhmBn5yY_34
adult+female+speaking,yt-6E6UTU9zb6o_136
adult+female+speaking,yt-6HpZ4XDi0zs_185
adult+female+speaking,yt-6JbGC1Ine6M_38
adult+female+speaking,yt-6KrqX_1U1So_251
adult+female+speaking,yt-6KwxK1MCMbo_106
adult+female+speaking,yt-6KwxK1MCMbo_93
adult+female+speaking,yt-6LPKJYvn8V0_38
adult+female+speaking,yt-6LPKJYvn8V0_56
adult+female+speaking,yt-6LbjdVBxO98_114
adult+female+speaking,yt-6LgSHS6SXWE_214
adult+female+speaking,yt-6MYHBrJIIFU_2084
adult+female+speaking,yt-6QlskSYqpfo_38
adult+female+speaking,yt-6Rfn94k717U_522
adult+female+speaking,yt-6Rfn94k717U_947
adult+female+speaking,yt-6RxOvrP3n-4_165
adult+female+speaking,yt-6VZDb2TcRtw_1
adult+female+speaking,yt-6VZDb2TcRtw_8
adult+female+speaking,yt-6XlRNYEQJXg_55
adult+female+speaking,yt-6ckvR6-pBgw_35
adult+female+speaking,yt-6eqCaiwmr_M_106
adult+female+speaking,yt-6eqCaiwmr_M_33
adult+female+speaking,yt-6eqCaiwmr_M_93
adult+female+speaking,yt-6eqCaiwmr_M_98
adult+female+speaking,yt-6iFPs6JlSzY_22
adult+female+speaking,yt-6iFPs6JlSzY_61
adult+female+speaking,yt-6nA_Je_8i-U_576
adult+female+speaking,yt-6oHBG3ABUJU_49
adult+female+speaking,yt-6oHoaLuhblQ_62
adult+female+speaking,yt-6p6MsKkDl2A_40
adult+female+speaking,yt-6qv32SWdqw8_452
adult+female+speaking,yt-6sCDI7GFik0_232
adult+female+speaking,yt-6sCDI7GFik0_796
adult+female+speaking,yt-6wK-yskibB0_128
adult+female+speaking,yt-6ywcWByutUs_16
adult+female+speaking,yt-6zSm4enKiZM_52
adult+female+speaking,yt-71o3hq6iSPM_66
adult+female+speaking,yt-75Eh5OnNeoY_114
adult+female+speaking,yt-75Eh5OnNeoY_54
adult+female+speaking,yt-7GSCvXBZ4iM_56
adult+female+speaking,yt-7GbuE4f19o4_157
adult+female+speaking,yt-7GbuE4f19o4_249
adult+female+speaking,yt-7ITLOoatLDo_27
adult+female+speaking,yt-7KDhxGY_qSY_7
adult+female+speaking,yt-7LwybpSWRN0_43
adult+female+speaking,yt-7LwybpSWRN0_829
adult+female+speaking,yt-7OTAYRqTfys_58
adult+female+speaking,yt-7S8lbf8QeLQ_194
adult+female+speaking,yt-7S8lbf8QeLQ_520
adult+female+speaking,yt-7S8lbf8QeLQ_723
adult+female+speaking,yt-7W11a1XrcNw_189
adult+female+speaking,yt-7WGKyhj0rGU_90
adult+female+speaking,yt-7c_zppPutQw_953
adult+female+speaking,yt-7dNPNtdaMWY_1578
adult+female+speaking,yt-7eqbvSLfxEY_169
adult+female+speaking,yt-7g9QSuD7U08_35
adult+female+speaking,yt-7g9QSuD7U08_71
adult+female+speaking,yt-7gnjKjJ98y8_77
adult+female+speaking,yt-7kMv5reu1oo_227
adult+female+speaking,yt-7kMv5reu1oo_346
adult+female+speaking,yt-7kjXhqBOF1E_42
adult+female+speaking,yt-7kjXhqBOF1E_58
adult+female+speaking,yt-7l-24e5OL_4_22
adult+female+speaking,yt-7mFhuv5d_dk_228
adult+female+speaking,yt-7qCAzQyiu9w_827
adult+female+speaking,yt-7t-vXaBaoAc_101
adult+female+speaking,yt-7t-vXaBaoAc_67
adult+female+speaking,yt-7uSiUoUChEU_296
adult+female+speaking,yt-7wBR8qnnMOo_27
adult+female+speaking,yt-7wBR8qnnMOo_47
adult+female+speaking,yt-7xm2279RmNI_109
adult+female+speaking,yt-7y2KsU_dhwI_1209
adult+female+speaking,yt-7y2KsU_dhwI_1255
adult+female+speaking,yt-7yAxbcXUUP4_525
adult+female+speaking,yt-7yAxbcXUUP4_619
adult+female+speaking,yt-8-4DMT9GYe0_157
adult+female+speaking,yt-8-ecGjdoTU8_55
adult+female+speaking,yt-83w45GZqa-U_13
adult+female+speaking,yt-84ieZEdwBN8_135
adult+female+speaking,yt-87R8kD4FYG0_143
adult+female+speaking,yt-87R8kD4FYG0_333
adult+female+speaking,yt-8I0bb5WmwgE_72
adult+female+speaking,yt-8IwJPtfL66A_415
adult+female+speaking,yt-8O87aQwnRzc_69
adult+female+speaking,yt-8TcePM2K4Ts_54
adult+female+speaking,yt-8TcePM2K4Ts_66
adult+female+speaking,yt-8ch_H8pt9M8_146
adult+female+speaking,yt-8hC0Ng_ajpY_145
adult+female+speaking,yt-8hC0Ng_ajpY_60
adult+female+speaking,yt-8lOU0nhFP3k_163
adult+female+speaking,yt-8lOU0nhFP3k_75
adult+female+speaking,yt-8oW2_MflAbA_7
adult+female+speaking,yt-8rMlXuQwHZM_11797
adult+female+speaking,yt-8txmKgeYRUo_165
adult+female+speaking,yt-8txmKgeYRUo_96
adult+female+speaking,yt-8xOaiV167bE_103
adult+female+speaking,yt-9-Ffd-zzBLs_67
adult+female+speaking,yt-93vtNc_T3W0_931
adult+female+speaking,yt-9CH2f3qZOF8_888
adult+female+speaking,yt-9CnP7XkyLYw_106
adult+female+speaking,yt-9JKAzyCu1ps_5
adult+female+speaking,yt-9M7SvcAy0OI_35
adult+female+speaking,yt-9QnmilCVzdw_453
adult+female+speaking,yt-9TwQi9Wp66A_29
adult+female+speaking,yt-9WMGQhNgQek_141
adult+female+speaking,yt-9hAhWkG9FHs_40
adult+female+speaking,yt-9ilSeJ6B5ro_31
adult+female+speaking,yt-9oPxuAOZpSI_37
adult+female+speaking,yt-9qFojO8WkpA_19
adult+female+speaking,yt-9qFojO8WkpA_201
adult+female+speaking,yt-9snPs3GhAko_7
adult+female+speaking,yt-9vSBUbHZJmA_150
adult+female+speaking,yt-9waE2A-uIxQ_41
adult+female+speaking,yt-9x97Orx8s9Y_19
adult+female+speaking,yt-9x97Orx8s9Y_32
adult+female+speaking,yt-9x97Orx8s9Y_36
adult+female+speaking,yt-9xm2VWMNjxE_15
adult+female+speaking,yt-9xm2VWMNjxE_20
adult+female+speaking,yt-9zTZqzPJybc_513
adult+female+speaking,yt-A-T0MhWt0wI_144
adult+female+speaking,yt-A0-Dex6X9m4_192
adult+female+speaking,yt-A0suHM3Hc9M_9
adult+female+speaking,yt-A35hsemSLYc_610
adult+female+speaking,yt-A35hsemSLYc_912
adult+female+speaking,yt-A60Bq7HMIJA_76
adult+female+speaking,yt-ABiDdMJ9EnQ_4
adult+female+speaking,yt-ACL7VbTz5xI_3
adult+female+speaking,yt-AEJmXbN2bO4_48
adult+female+speaking,yt-AFOFrisogt4_117
adult+female+speaking,yt-AFOFrisogt4_40
adult+female+speaking,yt-Ab_MLnr1Q4I_118
adult+female+speaking,yt-Ab_MLnr1Q4I_167
adult+female+speaking,yt-AcktMBRlHdU_32
adult+female+speaking,yt-AcktMBRlHdU_41
adult+female+speaking,yt-AcktMBRlHdU_49
adult+female+speaking,yt-AfsnHVaScjg_20
adult+female+speaking,yt-AnMIkGgYpeE_26
adult+female+speaking,yt-ApGVKmcgLug_192
adult+female+speaking,yt-ApGVKmcgLug_355
adult+female+speaking,yt-AtgNBoF0RzI_75
adult+female+speaking,yt-Av8QWVTwEpc_56
adult+female+speaking,yt-AvrPKRCJcCQ_166
adult+female+speaking,yt-AvrPKRCJcCQ_262
adult+female+speaking,yt-Awx5hgamHrU_280
adult+female+speaking,yt-Awx5hgamHrU_302
adult+female+speaking,yt-Awx5hgamHrU_350
adult+female+speaking,yt-AzaFrCbZlTY_52
adult+female+speaking,yt-AzaFrCbZlTY_92
adult+female+speaking,yt-B-YqDv7xH0I_168
adult+female+speaking,yt-B08UvVwjpG4_129
adult+female+speaking,yt-B0Xwj9ljuZY_1119
adult+female+speaking,yt-B0Xwj9ljuZY_813
adult+female+speaking,yt-B0btUNCPYEs_159
adult+female+speaking,yt-B1hhy7cd-aI_16
adult+female+speaking,yt-B4X3Qw1h5tg_106
adult+female+speaking,yt-B6890lXdG_w_169
adult+female+speaking,yt-B8jUVci17vE_1523
adult+female+speaking,yt-B8jUVci17vE_601
adult+female+speaking,yt-BC6k_dpqrFs_122
adult+female+speaking,yt-BEIIPZozjOc_61
adult+female+speaking,yt-BJjm8iajsvU_119
adult+female+speaking,yt-BJjm8iajsvU_124
adult+female+speaking,yt-BJjm8iajsvU_29
adult+female+speaking,yt-BLyPhCR4S1M_173
adult+female+speaking,yt-BLyPhCR4S1M_242
adult+female+speaking,yt-BM7Cg8rThYA_77
adult+female+speaking,yt-BPjGyJvefd4_141
adult+female+speaking,yt-BRNLAdPB8u8_115
adult+female+speaking,yt-BRNLAdPB8u8_38
adult+female+speaking,yt-BVnsvzCy0wc_183
adult+female+speaking,yt-BVnsvzCy0wc_212
adult+female+speaking,yt-BX1_Bt7W-7Q_61
adult+female+speaking,yt-BX1_Bt7W-7Q_76
adult+female+speaking,yt-BauJZGqG1aY_9
adult+female+speaking,yt-BfTI5FrSh-g_35
adult+female+speaking,yt-BnL0aCLOv7I_1817
adult+female+speaking,yt-BrM-wYDJfSA_35
adult+female+speaking,yt-BuOhx-6m-EA_35
adult+female+speaking,yt-BuQZ315tZSs_118
adult+female+speaking,yt-C2OQhHCVzMg_1885
adult+female+speaking,yt-C2OQhHCVzMg_50
adult+female+speaking,yt-C2Q5L_s4doE_124
adult+female+speaking,yt-C2Q5L_s4doE_508
adult+female+speaking,yt-C6bHhaJhd54_591
adult+female+speaking,yt-C7J0-a675K4_72
adult+female+speaking,yt-CE3-gvRlUXw_193
adult+female+speaking,yt-CHxC5ZGYYr8_143
adult+female+speaking,yt-CKkAk5ZyRPQ_105
adult+female+speaking,yt-CLnzgHuDrFA_84
adult+female+speaking,yt-CNkr7ZbyGtI_62
adult+female+speaking,yt-CNkr7ZbyGtI_80
adult+female+speaking,yt-CNxLptzm6sc_80
adult+female+speaking,yt-CnrrmxGbIf8_40
adult+female+speaking,yt-CsoYzpffO88_50
adult+female+speaking,yt-CxAbrdjSP3c_40
adult+female+speaking,yt-CyElHdaqkjo_103
adult+female+speaking,yt-D-oymptTFl0_170
adult+female+speaking,yt-D-oymptTFl0_196
adult+female+speaking,yt-D2zZAU-csKQ_78
adult+female+speaking,yt-D4RsiYteyos_226
adult+female+speaking,yt-DDVF4AwOtLM_40
adult+female+speaking,yt-DFC5UXDwFUs_40
adult+female+speaking,yt-DH7GAAjC_wM_20
adult+female+speaking,yt-DIozsvZNemw_6
adult+female+speaking,yt-DN4luZqOLy0_78
adult+female+speaking,yt-DN4luZqOLy0_88
adult+female+speaking,yt-DRlOxXisaAs_61
adult+female+speaking,yt-DTXkN_MMyJU_272
adult+female+speaking,yt-DUnNJM6BcU8_2
adult+female+speaking,yt-DUnNJM6BcU8_6
adult+female+speaking,yt-DUnNJM6BcU8_9
adult+female+speaking,yt-DX0m2pNPl2o_15
adult+female+speaking,yt-DYAdiajvdDg_49
adult+female+speaking,yt-DYpY4fB8cIk_197
adult+female+speaking,yt-DaIPFy044sM_29
adult+female+speaking,yt-DkVXKzc_1FQ_140
adult+female+speaking,yt-Dos8dMmTiJI_13
adult+female+speaking,yt-DqtpqZ5YrgU_453
adult+female+speaking,yt-DsHrKvRqhzY_346
adult+female+speaking,yt-Dtvc73-kAF0_44
adult+female+speaking,yt-DwMA18-BeqQ_37
adult+female+speaking,yt-Dx9-TljxoQQ_288
adult+female+speaking,yt-E0QlI2eg8Vc_76
adult+female+speaking,yt-E17pNC7vl3c_133
adult+female+speaking,yt-E17pNC7vl3c_240
adult+female+speaking,yt-E17pNC7vl3c_348
adult+female+speaking,yt-E5FIsbnGT7k_62
adult+female+speaking,yt-E7Mm_LM41e8_126
adult+female+speaking,yt-E7Mm_LM41e8_302
adult+female+speaking,yt-E7Mm_LM41e8_328
adult+female+speaking,yt-E7Mm_LM41e8_374
adult+female+speaking,yt-ECPCokOPVLM_144
adult+female+speaking,yt-EDeLFudDzag_98
adult+female+speaking,yt-EEaZ5kbu2iM_313
adult+female+speaking,yt-EEaZ5kbu2iM_557
adult+female+speaking,yt-EGWVUvEruJQ_15
adult+female+speaking,yt-EHG_kOfrtTQ_3204
adult+female+speaking,yt-EKQPZhuA9RI_665
adult+female+speaking,yt-ELsropJ6UYw_2292
adult+female+speaking,yt-EXUUKDvqht8_304
adult+female+speaking,yt-EXUUKDvqht8_364
adult+female+speaking,yt-Ebh1063N23I_35
adult+female+speaking,yt-EdOp3gbCbfk_12
adult+female+speaking,yt-EfIiwR7PY8U_490
adult+female+speaking,yt-EgRKocylP-M_1012
adult+female+speaking,yt-Em_lQoQWBkE_3
adult+female+speaking,yt-Em_lQoQWBkE_9
adult+female+speaking,yt-Eo6eGD7YlnU_121
adult+female+speaking,yt-Eo6eGD7YlnU_196
adult+female+speaking,yt-Epy_vzwiBHM_18
adult+female+speaking,yt-EqP6cFL9kk4_46
adult+female+speaking,yt-EsH8zur8TQg_10
adult+female+speaking,yt-EvoMv-UslgU_201
adult+female+speaking,yt-F-SkYt4xkXk_977
adult+female+speaking,yt-F16-5OKQElw_122
adult+female+speaking,yt-F16-5OKQElw_202
adult+female+speaking,yt-F16-5OKQElw_42
adult+female+speaking,yt-F2geXAWPPmY_27
adult+female+speaking,yt-F2geXAWPPmY_41
adult+female+speaking,yt-F389wYNlsHA_3
adult+female+speaking,yt-F4FgBBzecuM_1427
adult+female+speaking,yt-F4FgBBzecuM_72
adult+female+speaking,yt-F4FgBBzecuM_984
adult+female+speaking,yt-F6dWHXjY6uA_7
adult+female+speaking,yt-FEeTLopLkEo_429
adult+female+speaking,yt-FEeTLopLkEo_815
adult+female+speaking,yt-FEeTLopLkEo_908
adult+female+speaking,yt-FG06HAAaiEA_783
adult+female+speaking,yt-FIH4kMRMbbs_21
adult+female+speaking,yt-FIN1F0TyadM_650
adult+female+speaking,yt-FLvVKlDhOxs_406
adult+female+speaking,yt-FPiNkAjYGSs_479
adult+female+speaking,yt-FUvvGjVILdI_8
adult+female+speaking,yt-FV8n_E_6Tpc_245
adult+female+speaking,yt-Fbd2oFce5_U_24
adult+female+speaking,yt-Fbd2oFce5_U_26
adult+female+speaking,yt-FbmnrDl-dUQ_234
adult+female+speaking,yt-FiFQHfuBdSU_30
adult+female+speaking,yt-FiFQHfuBdSU_32
adult+female+speaking,yt-FiFQHfuBdSU_57
adult+female+speaking,yt-FittHlir9XM_29
adult+female+speaking,yt-FjtJf_rqjwY_52
adult+female+speaking,yt-Ftb43Ffq9lU_1433
adult+female+speaking,yt-G1a595MfXSE_215
adult+female+speaking,yt-GEi5OFoIbTk_363
adult+female+speaking,yt-GEi5OFoIbTk_822
adult+female+speaking,yt-GF2e-xvaR_Q_59
adult+female+speaking,yt-GGm0FQ6i74U_1773
adult+female+speaking,yt-GGm0FQ6i74U_2150
adult+female+speaking,yt-GJ6bhtgMChI_70
adult+female+speaking,yt-GJMMcObWOlI_17
adult+female+speaking,yt-GLRuM8jWH2M_122
adult+female+speaking,yt-GLRuM8jWH2M_171
adult+female+speaking,yt-GSdAMRK78us_19
adult+female+speaking,yt-GZml4KpCN4k_432
adult+female+speaking,yt-GaT5nPMvJVg_20
adult+female+speaking,yt-Gb0c2E-VAJQ_127
adult+female+speaking,yt-Gb0c2E-VAJQ_163
adult+female+speaking,yt-Gg0pSgrtQJo_1
adult+female+speaking,yt-Ggqa6CCTR-4_58
adult+female+speaking,yt-GiiAxLj6umc_14
adult+female+speaking,yt-GiiAxLj6umc_3
adult+female+speaking,yt-Glkdqmg98R4_131
adult+female+speaking,yt-Glkdqmg98R4_18
adult+female+speaking,yt-GxKqieFbJZg_147
adult+female+speaking,yt-GxKqieFbJZg_55
adult+female+speaking,yt-H7uzE352c0Y_284
adult+female+speaking,yt-HBykiAltNlA_47
adult+female+speaking,yt-HCE8NT3QvDU_67
adult+female+speaking,yt-HEUYqwm9sFI_60
adult+female+speaking,yt-HIYtYlSAvMQ_11
adult+female+speaking,yt-HMF__YJ_gn8_29
adult+female+speaking,yt-HPwPp5vpCJ8_36
adult+female+speaking,yt-HTmt7sLO7fk_2873
adult+female+speaking,yt-HcvDqsJR12I_42
adult+female+speaking,yt-HfGXw1t2IGU_102
adult+female+speaking,yt-HfGXw1t2IGU_256
adult+female+speaking,yt-HfHV4-N2LxQ_130
adult+female+speaking,yt-HfHV4-N2LxQ_239
adult+female+speaking,yt-HjdbQi4-j7Q_35
adult+female+speaking,yt-HlEMlIpBsfA_26
adult+female+speaking,yt-HlJ7HW3i-wo_7
adult+female+speaking,yt-HlqlKHjC9f8_84
adult+female+speaking,yt-HlqlKHjC9f8_94
